23/05/2010,9:16 PM,Haddock,3, £8.55 
23/05/2010,9:20 PM,Cod,2, £5.00 
23/05/2010,9:31 PM,Chips (large),4, £4.00 
23/05/2010,9:31 PM,Cod,2, £5.00 
23/05/2010,9:35 PM,Haddock,2, £5.70 
23/05/2010,9:39 PM,Plaice,4, £11.60 
23/05/2010,9:41 PM,Plaice,2, £5.80 
23/05/2010,9:44 PM,Haddock,2, £5.70 
23/05/2010,9:52 PM,Chips (large),2, £2.00 
23/05/2010,9:58 PM,Plaice,4, £11.60 
23/05/2010,10:00 PM,Chips (large),1, £1.00 
23/05/2010,10:19 PM,Cod,4, £10.00 
23/05/2010,10:26 PM,Chips (large),1, £1.00 
23/05/2010,10:30 PM,Chips (small),2, £1.60 
23/05/2010,10:33 PM,Plaice,1, £2.90 
23/05/2010,10:39 PM,Plaice,2, £5.80 
23/05/2010,10:55 PM,Chips (large),1, £1.00 
23/05/2010,11:10 PM,Fanta,1, £0.65 
23/05/2010,11:20 PM,Chips (small),3, £2.40 
23/05/2010,11:28 PM,Cod,4, £10.00 
24/05/2010,5:35 PM,Cod,4, £10.00 
24/05/2010,5:36 PM,Cod,2, £5.00 
24/05/2010,5:47 PM,Fanta,2, £1.30 
24/05/2010,6:00 PM,Cod,4, £10.00 
24/05/2010,6:03 PM,Chips (small),3, £2.40 
24/05/2010,6:09 PM,Plaice,2, £5.80 
24/05/2010,6:10 PM,Haddock,4, £11.40 
24/05/2010,6:13 PM,Cod,2, £5.00 
24/05/2010,6:15 PM,Chips (small),4, £3.20 
24/05/2010,6:20 PM,Coke,1, £0.60 
24/05/2010,7:23 PM,Chips (small),3, £2.40 
24/05/2010,7:23 PM,Sausage,3, £4.50 
24/05/2010,7:28 PM,Chips (large),3, £3.00 
24/05/2010,7:35 PM,Chips (large),4, £4.00 
24/05/2010,7:37 PM,Chips (small),4, £3.20 
24/05/2010,7:40 PM,Chips (large),1, £1.00 
24/05/2010,8:05 PM,Haddock,1, £2.85 
24/05/2010,8:05 PM,Haddock,1, £2.85 
24/05/2010,8:06 PM,Chips (large),4, £4.00 
24/05/2010,8:20 PM,Cod,1, £2.50 
24/05/2010,8:31 PM,Cod,1, £2.50 
24/05/2010,8:40 PM,Chips (small),3, £2.40 
24/05/2010,8:57 PM,Chips (large),1, £1.00 
24/05/2010,9:06 PM,Cod,4, £10.00 
24/05/2010,9:11 PM,Chips (small),3, £2.40 
24/05/2010,9:12 PM,Haddock,2, £5.70 
24/05/2010,9:16 PM,Plaice,3, £8.70 
24/05/2010,9:22 PM,Plaice,2, £5.80 
24/05/2010,9:25 PM,Fanta,4, £2.60 
24/05/2010,9:48 PM,Chips (small),2, £1.60 
24/05/2010,9:50 PM,Cod,3, £7.50 
24/05/2010,10:01 PM,Plaice,3, £8.70 
24/05/2010,10:18 PM,Plaice,3, £8.70 
24/05/2010,11:18 PM,Chips (large),1, £1.00 
24/05/2010,11:22 PM,Chips (large),1, £1.00 
25/05/2010,5:39 PM,Haddock,4, £11.40 
25/05/2010,5:43 PM,Plaice,2, £5.80 
25/05/2010,6:31 PM,Plaice,2, £5.80 
25/05/2010,6:33 PM,Cod,2, £5.00 
25/05/2010,6:38 PM,Plaice,1, £2.90 
25/05/2010,6:38 PM,Coke,2, £1.20 
25/05/2010,6:57 PM,Cod,4, £10.00 
25/05/2010,6:59 PM,Fanta,3, £1.95 
25/05/2010,7:00 PM,Cod,4, £10.00 
25/05/2010,7:00 PM,Chips (large),4, £4.00 
25/05/2010,7:04 PM,Chips (large),1, £1.00 
25/05/2010,7:07 PM,Chips (large),4, £4.00 
25/05/2010,7:14 PM,Chips (large),4, £4.00 
25/05/2010,7:33 PM,Cod,3, £7.50 
25/05/2010,7:34 PM,Sausage,4, £6.00 
25/05/2010,7:42 PM,Plaice,4, £11.60 
25/05/2010,7:55 PM,Fanta,2, £1.30 
25/05/2010,7:59 PM,Plaice,2, £5.80 
25/05/2010,8:22 PM,Coke,3, £1.80 
25/05/2010,8:23 PM,Chips (large),3, £3.00 
25/05/2010,8:39 PM,Haddock,2, £5.70 
25/05/2010,8:45 PM,Plaice,3, £8.70 
25/05/2010,8:49 PM,Cod,3, £7.50 
25/05/2010,8:52 PM,Plaice,4, £11.60 
25/05/2010,9:02 PM,Chips (large),3, £3.00 
25/05/2010,9:09 PM,Fanta,2, £1.30 
25/05/2010,9:25 PM,Plaice,3, £8.70 
25/05/2010,9:28 PM,Plaice,4, £11.60 
25/05/2010,9:36 PM,Chips (small),1, £0.80 
25/05/2010,10:23 PM,Chips (large),2, £2.00 
25/05/2010,10:28 PM,Haddock,2, £5.70 
25/05/2010,10:30 PM,Cod,4, £10.00 
25/05/2010,10:35 PM,Chips (small),2, £1.60 
25/05/2010,10:43 PM,Chips (large),1, £1.00 
25/05/2010,10:46 PM,Haddock,1, £2.85 
25/05/2010,10:53 PM,Haddock,4, £11.40 
25/05/2010,11:03 PM,Haddock,4, £11.40 
25/05/2010,11:07 PM,Coke,3, £1.80 
25/05/2010,11:09 PM,Cod,2, £5.00 
25/05/2010,11:14 PM,Fanta,3, £1.95 
25/05/2010,11:27 PM,Chips (large),1, £1.00 
26/05/2010,5:37 PM,Chips (large),3, £3.00 
26/05/2010,6:10 PM,Cod,4, £10.00 
26/05/2010,6:14 PM,Fanta,2, £1.30 
26/05/2010,6:24 PM,Cod,1, £2.50 
26/05/2010,6:31 PM,Chips (large),1, £1.00 
26/05/2010,6:37 PM,Chips (large),4, £4.00 
26/05/2010,6:51 PM,Chips (large),3, £3.00 
26/05/2010,6:56 PM,Chips (large),4, £4.00 
26/05/2010,7:07 PM,Haddock,1, £2.85 
26/05/2010,7:18 PM,Coke,1, £0.60 
26/05/2010,7:37 PM,Coke,2, £1.20 
26/05/2010,8:06 PM,Chips (small),3, £2.40 
26/05/2010,8:28 PM,Chips (small),4, £3.20 
26/05/2010,8:32 PM,Cod,2, £5.00 
26/05/2010,8:58 PM,Sausage,1, £1.50 
26/05/2010,9:25 PM,Plaice,4, £11.60 
26/05/2010,9:35 PM,Plaice,2, £5.80 
26/05/2010,9:50 PM,Plaice,2, £5.80 
26/05/2010,9:58 PM,Chips (large),3, £3.00 
26/05/2010,10:12 PM,Chips (small),4, £3.20 
26/05/2010,10:27 PM,Chips (large),4, £4.00 
26/05/2010,10:41 PM,Plaice,4, £11.60 
26/05/2010,10:42 PM,Chips (large),4, £4.00 
26/05/2010,11:24 PM,Cod,2, £5.00 
27/05/2010,5:35 PM,Fanta,4, £2.60 
27/05/2010,5:36 PM,Chips (large),4, £4.00 
27/05/2010,5:44 PM,Chips (large),3, £3.00 
27/05/2010,5:48 PM,Cod,3, £7.50 
27/05/2010,5:49 PM,Cod,2, £5.00 
27/05/2010,6:10 PM,Chips (large),2, £2.00 
27/05/2010,6:10 PM,Cod,2, £5.00 
27/05/2010,6:15 PM,Coke,2, £1.20 
27/05/2010,6:20 PM,Chips (small),4, £3.20 
27/05/2010,6:25 PM,Chips (large),2, £2.00 
27/05/2010,6:39 PM,Haddock,4, £11.40 
27/05/2010,7:05 PM,Haddock,3, £8.55 
27/05/2010,7:19 PM,Plaice,3, £8.70 
27/05/2010,7:23 PM,Plaice,1, £2.90 
27/05/2010,7:24 PM,Coke,2, £1.20 
27/05/2010,7:31 PM,Haddock,1, £2.85 
27/05/2010,7:40 PM,Chips (small),1, £0.80 
27/05/2010,8:10 PM,Chips (large),2, £2.00 
27/05/2010,8:34 PM,Chips (large),4, £4.00 
27/05/2010,8:44 PM,Chips (small),1, £0.80 
27/05/2010,9:06 PM,Plaice,2, £5.80 
27/05/2010,9:22 PM,Sausage,1, £1.50 
27/05/2010,9:48 PM,Plaice,4, £11.60 
27/05/2010,10:19 PM,Plaice,3, £8.70 
27/05/2010,10:20 PM,Haddock,3, £8.55 
27/05/2010,10:27 PM,Cod,2, £5.00 
27/05/2010,10:29 PM,Fanta,2, £1.30 
27/05/2010,10:37 PM,Plaice,1, £2.90 
27/05/2010,10:45 PM,Sausage,1, £1.50 
27/05/2010,11:07 PM,Chips (small),4, £3.20 
27/05/2010,11:07 PM,Coke,3, £1.80 
27/05/2010,11:07 PM,Coke,3, £1.80 
27/05/2010,11:24 PM,Sausage,4, £6.00 
28/05/2010,5:41 PM,Fanta,1, £0.65 
28/05/2010,5:47 PM,Chips (small),1, £0.80 
28/05/2010,5:57 PM,Plaice,2, £5.80 
28/05/2010,6:00 PM,Chips (large),1, £1.00 
28/05/2010,6:16 PM,Haddock,2, £5.70 
28/05/2010,6:22 PM,Plaice,3, £8.70 
28/05/2010,6:28 PM,Plaice,3, £8.70 
28/05/2010,6:34 PM,Chips (large),3, £3.00 
28/05/2010,6:48 PM,Coke,3, £1.80 
28/05/2010,7:00 PM,Haddock,1, £2.85 
28/05/2010,7:09 PM,Haddock,3, £8.55 
28/05/2010,7:16 PM,Fanta,2, £1.30 
28/05/2010,7:45 PM,Sausage,3, £4.50 
28/05/2010,7:47 PM,Haddock,1, £2.85 
28/05/2010,8:39 PM,Chips (small),2, £1.60 
28/05/2010,8:49 PM,Chips (small),2, £1.60 
28/05/2010,8:52 PM,Haddock,2, £5.70 
28/05/2010,8:55 PM,Chips (large),4, £4.00 
28/05/2010,9:01 PM,Sausage,2, £3.00 
28/05/2010,9:06 PM,Sausage,3, £4.50 
28/05/2010,9:17 PM,Chips (large),4, £4.00 
28/05/2010,9:23 PM,Plaice,1, £2.90 
28/05/2010,9:25 PM,Plaice,4, £11.60 
28/05/2010,9:31 PM,Plaice,2, £5.80 
28/05/2010,9:34 PM,Cod,2, £5.00 
28/05/2010,10:09 PM,Haddock,2, £5.70 
28/05/2010,10:28 PM,Chips (small),3, £2.40 
28/05/2010,10:30 PM,Chips (small),1, £0.80 
28/05/2010,10:30 PM,Plaice,1, £2.90 
28/05/2010,10:39 PM,Haddock,4, £11.40 
28/05/2010,10:41 PM,Sausage,4, £6.00 
28/05/2010,10:42 PM,Haddock,1, £2.85 
28/05/2010,10:53 PM,Plaice,1, £2.90 
28/05/2010,11:26 PM,Chips (large),1, £1.00 
29/05/2010,5:32 PM,Haddock,4, £11.40 
29/05/2010,5:43 PM,Chips (small),2, £1.60 
29/05/2010,6:02 PM,Plaice,1, £2.90 
29/05/2010,6:03 PM,Chips (large),4, £4.00 
29/05/2010,6:12 PM,Coke,1, £0.60 
29/05/2010,6:22 PM,Chips (large),4, £4.00 
29/05/2010,6:40 PM,Sausage,4, £6.00 
29/05/2010,6:50 PM,Haddock,3, £8.55 
29/05/2010,6:53 PM,Chips (large),3, £3.00 
29/05/2010,6:55 PM,Cod,2, £5.00 
29/05/2010,7:00 PM,Plaice,1, £2.90 
29/05/2010,7:16 PM,Haddock,2, £5.70 
29/05/2010,7:24 PM,Haddock,4, £11.40 
29/05/2010,7:46 PM,Sausage,1, £1.50 
29/05/2010,7:51 PM,Cod,4, £10.00 
29/05/2010,8:11 PM,Chips (small),1, £0.80 
29/05/2010,8:19 PM,Sausage,1, £1.50 
29/05/2010,8:20 PM,Chips (large),1, £1.00 
29/05/2010,8:51 PM,Plaice,2, £5.80 
29/05/2010,9:01 PM,Chips (small),1, £0.80 
29/05/2010,9:08 PM,Chips (small),1, £0.80 
29/05/2010,9:15 PM,Chips (large),3, £3.00 
29/05/2010,9:52 PM,Chips (large),3, £3.00 
29/05/2010,9:52 PM,Chips (large),1, £1.00 
29/05/2010,10:08 PM,Cod,4, £10.00 
29/05/2010,10:17 PM,Chips (large),2, £2.00 
29/05/2010,10:27 PM,Chips (large),3, £3.00 
29/05/2010,10:37 PM,Haddock,1, £2.85 
29/05/2010,10:46 PM,Plaice,2, £5.80 
29/05/2010,11:00 PM,Haddock,4, £11.40 
29/05/2010,11:08 PM,Coke,2, £1.20 
29/05/2010,11:16 PM,Chips (small),2, £1.60 
30/05/2010,5:33 PM,Plaice,2, £5.80 
30/05/2010,5:36 PM,Haddock,3, £8.55 
30/05/2010,6:14 PM,Haddock,1, £2.85 
30/05/2010,6:21 PM,Cod,2, £5.00 
30/05/2010,6:22 PM,Coke,2, £1.20 
30/05/2010,6:42 PM,Fanta,3, £1.95 
30/05/2010,6:45 PM,Haddock,1, £2.85 
30/05/2010,6:55 PM,Chips (small),1, £0.80 
30/05/2010,7:08 PM,Coke,2, £1.20 
30/05/2010,7:15 PM,Sausage,4, £6.00 
30/05/2010,7:28 PM,Chips (small),2, £1.60 
30/05/2010,7:35 PM,Chips (small),3, £2.40 
30/05/2010,7:36 PM,Plaice,4, £11.60 
30/05/2010,7:44 PM,Plaice,3, £8.70 
30/05/2010,7:44 PM,Plaice,2, £5.80 
30/05/2010,7:45 PM,Chips (small),1, £0.80 
30/05/2010,8:06 PM,Chips (small),1, £0.80 
30/05/2010,8:07 PM,Chips (small),4, £3.20 
30/05/2010,8:28 PM,Plaice,4, £11.60 
30/05/2010,8:39 PM,Chips (large),1, £1.00 
30/05/2010,8:43 PM,Haddock,4, £11.40 
30/05/2010,8:53 PM,Cod,4, £10.00 
30/05/2010,8:59 PM,Plaice,3, £8.70 
30/05/2010,9:03 PM,Chips (small),4, £3.20 
30/05/2010,9:06 PM,Plaice,1, £2.90 
30/05/2010,9:11 PM,Chips (large),3, £3.00 
30/05/2010,9:23 PM,Plaice,3, £8.70 
30/05/2010,9:36 PM,Haddock,1, £2.85 
30/05/2010,9:38 PM,Fanta,4, £2.60 
30/05/2010,9:39 PM,Chips (large),1, £1.00 
30/05/2010,9:50 PM,Plaice,3, £8.70 
30/05/2010,9:54 PM,Sausage,4, £6.00 
30/05/2010,10:11 PM,Plaice,1, £2.90 
30/05/2010,10:28 PM,Coke,3, £1.80 
30/05/2010,10:29 PM,Plaice,4, £11.60 
30/05/2010,10:33 PM,Plaice,4, £11.60 
30/05/2010,10:37 PM,Plaice,1, £2.90 
30/05/2010,10:39 PM,Chips (small),1, £0.80 
31/05/2010,5:35 PM,Haddock,2, £5.70 
31/05/2010,6:04 PM,Chips (large),1, £1.00 
31/05/2010,6:07 PM,Coke,1, £0.60 
31/05/2010,6:38 PM,Haddock,1, £2.85 
31/05/2010,6:51 PM,Haddock,2, £5.70 
31/05/2010,7:01 PM,Haddock,3, £8.55 
31/05/2010,7:09 PM,Chips (large),1, £1.00 
31/05/2010,7:14 PM,Chips (large),1, £1.00 
31/05/2010,7:27 PM,Chips (small),3, £2.40 
31/05/2010,7:32 PM,Haddock,4, £11.40 
31/05/2010,7:33 PM,Haddock,2, £5.70 
31/05/2010,7:34 PM,Chips (small),2, £1.60 
31/05/2010,7:37 PM,Coke,2, £1.20 
31/05/2010,7:42 PM,Sausage,4, £6.00 
31/05/2010,7:51 PM,Cod,1, £2.50 
31/05/2010,7:51 PM,Coke,2, £1.20 
31/05/2010,8:59 PM,Chips (large),1, £1.00 
31/05/2010,9:17 PM,Chips (large),4, £4.00 
31/05/2010,9:21 PM,Coke,1, £0.60 
31/05/2010,9:24 PM,Haddock,4, £11.40 
31/05/2010,9:28 PM,Chips (large),3, £3.00 
31/05/2010,10:15 PM,Fanta,1, £0.65 
31/05/2010,10:15 PM,Chips (small),4, £3.20 
31/05/2010,10:16 PM,Cod,3, £7.50 
31/05/2010,10:21 PM,Haddock,3, £8.55 
31/05/2010,10:24 PM,Chips (small),2, £1.60 
31/05/2010,11:01 PM,Chips (small),2, £1.60 
31/05/2010,11:02 PM,Plaice,4, £11.60 
31/05/2010,11:04 PM,Cod,4, £10.00 
31/05/2010,11:09 PM,Chips (small),3, £2.40 
31/05/2010,11:17 PM,Haddock,1, £2.85 
31/05/2010,11:19 PM,Plaice,1, £2.90 
01/06/2010,5:47 PM,Chips (small),3, £2.40 
01/06/2010,5:54 PM,Haddock,4, £11.40 
01/06/2010,6:00 PM,Plaice,2, £5.80 
01/06/2010,6:14 PM,Chips (small),3, £2.40 
01/06/2010,6:18 PM,Haddock,3, £8.55 
01/06/2010,6:59 PM,Coke,1, £0.60 
01/06/2010,7:01 PM,Coke,1, £0.60 
01/06/2010,7:10 PM,Coke,2, £1.20 
01/06/2010,7:15 PM,Chips (small),4, £3.20 
01/06/2010,7:24 PM,Coke,3, £1.80 
01/06/2010,7:27 PM,Chips (small),2, £1.60 
01/06/2010,7:28 PM,Plaice,2, £5.80 
01/06/2010,7:28 PM,Sausage,4, £6.00 
01/06/2010,7:56 PM,Chips (small),3, £2.40 
01/06/2010,8:16 PM,Chips (large),4, £4.00 
01/06/2010,8:30 PM,Sausage,1, £1.50 
01/06/2010,8:31 PM,Chips (large),1, £1.00 
01/06/2010,8:31 PM,Cod,2, £5.00 
01/06/2010,8:31 PM,Chips (small),1, £0.80 
01/06/2010,8:43 PM,Fanta,4, £2.60 
01/06/2010,8:48 PM,Coke,3, £1.80 
01/06/2010,8:58 PM,Sausage,4, £6.00 
01/06/2010,8:58 PM,Cod,3, £7.50 
01/06/2010,9:11 PM,Coke,4, £2.40 
01/06/2010,9:14 PM,Chips (large),1, £1.00 
01/06/2010,9:14 PM,Fanta,1, £0.65 
01/06/2010,9:32 PM,Chips (large),2, £2.00 
01/06/2010,9:39 PM,Chips (large),2, £2.00 
01/06/2010,9:42 PM,Chips (large),2, £2.00 
01/06/2010,9:59 PM,Plaice,4, £11.60 
01/06/2010,10:20 PM,Haddock,4, £11.40 
01/06/2010,10:25 PM,Plaice,1, £2.90 
01/06/2010,10:26 PM,Sausage,4, £6.00 
01/06/2010,10:29 PM,Coke,4, £2.40 
01/06/2010,10:31 PM,Cod,2, £5.00 
01/06/2010,10:40 PM,Chips (large),2, £2.00 
01/06/2010,10:45 PM,Chips (large),2, £2.00 
01/06/2010,10:54 PM,Cod,1, £2.50 
01/06/2010,11:16 PM,Chips (small),2, £1.60 
01/06/2010,11:20 PM,Cod,3, £7.50 
01/06/2010,11:24 PM,Cod,3, £7.50 
01/06/2010,11:30 PM,Plaice,4, £11.60 
02/06/2010,5:42 PM,Plaice,2, £5.80 
02/06/2010,5:46 PM,Sausage,1, £1.50 
02/06/2010,5:49 PM,Cod,1, £2.50 
02/06/2010,5:53 PM,Chips (large),2, £2.00 
02/06/2010,5:59 PM,Haddock,1, £2.85 
02/06/2010,6:03 PM,Cod,1, £2.50 
02/06/2010,6:10 PM,Haddock,2, £5.70 
02/06/2010,6:37 PM,Haddock,2, £5.70 
02/06/2010,6:40 PM,Plaice,2, £5.80 
02/06/2010,6:42 PM,Chips (large),4, £4.00 
02/06/2010,6:52 PM,Chips (large),1, £1.00 
02/06/2010,7:06 PM,Sausage,1, £1.50 
02/06/2010,7:07 PM,Chips (small),3, £2.40 
02/06/2010,7:08 PM,Plaice,3, £8.70 
02/06/2010,7:11 PM,Fanta,2, £1.30 
02/06/2010,7:19 PM,Chips (small),3, £2.40 
02/06/2010,7:29 PM,Sausage,3, £4.50 
02/06/2010,7:34 PM,Chips (large),2, £2.00 
02/06/2010,7:42 PM,Chips (large),3, £3.00 
02/06/2010,7:49 PM,Coke,2, £1.20 
02/06/2010,7:53 PM,Fanta,1, £0.65 
02/06/2010,8:05 PM,Coke,3, £1.80 
02/06/2010,8:05 PM,Plaice,2, £5.80 
02/06/2010,8:31 PM,Plaice,2, £5.80 
02/06/2010,9:20 PM,Haddock,3, £8.55 
02/06/2010,9:32 PM,Plaice,2, £5.80 
02/06/2010,9:51 PM,Chips (large),3, £3.00 
02/06/2010,9:54 PM,Haddock,1, £2.85 
02/06/2010,9:56 PM,Haddock,2, £5.70 
02/06/2010,9:58 PM,Cod,1, £2.50 
02/06/2010,10:11 PM,Plaice,3, £8.70 
02/06/2010,10:16 PM,Chips (small),1, £0.80 
02/06/2010,10:17 PM,Chips (small),1, £0.80 
02/06/2010,10:17 PM,Plaice,3, £8.70 
02/06/2010,10:29 PM,Chips (small),4, £3.20 
02/06/2010,10:32 PM,Chips (small),2, £1.60 
02/06/2010,10:35 PM,Chips (small),1, £0.80 
02/06/2010,10:36 PM,Chips (small),3, £2.40 
02/06/2010,10:38 PM,Chips (large),1, £1.00 
02/06/2010,10:48 PM,Haddock,2, £5.70 
02/06/2010,10:55 PM,Plaice,4, £11.60 
02/06/2010,10:55 PM,Plaice,3, £8.70 
02/06/2010,10:57 PM,Cod,3, £7.50 
02/06/2010,10:58 PM,Cod,1, £2.50 
02/06/2010,11:07 PM,Sausage,2, £3.00 
02/06/2010,11:09 PM,Plaice,1, £2.90 
02/06/2010,11:28 PM,Chips (small),2, £1.60 
03/06/2010,5:59 PM,Chips (small),2, £1.60 
03/06/2010,6:21 PM,Haddock,3, £8.55 
03/06/2010,6:30 PM,Chips (small),1, £0.80 
03/06/2010,6:37 PM,Haddock,2, £5.70 
03/06/2010,6:59 PM,Chips (small),2, £1.60 
03/06/2010,6:59 PM,Chips (small),2, £1.60 
03/06/2010,7:02 PM,Chips (small),3, £2.40 
03/06/2010,7:06 PM,Chips (large),2, £2.00 
03/06/2010,7:07 PM,Chips (large),3, £3.00 
03/06/2010,7:20 PM,Chips (large),2, £2.00 
03/06/2010,7:43 PM,Cod,1, £2.50 
03/06/2010,7:44 PM,Plaice,2, £5.80 
03/06/2010,7:47 PM,Cod,2, £5.00 
03/06/2010,7:48 PM,Sausage,2, £3.00 
03/06/2010,7:54 PM,Chips (small),2, £1.60 
03/06/2010,7:54 PM,Plaice,1, £2.90 
03/06/2010,8:17 PM,Chips (small),4, £3.20 
03/06/2010,8:25 PM,Plaice,3, £8.70 
03/06/2010,8:27 PM,Chips (small),1, £0.80 
03/06/2010,8:34 PM,Plaice,2, £5.80 
03/06/2010,8:45 PM,Fanta,2, £1.30 
03/06/2010,9:11 PM,Chips (small),4, £3.20 
03/06/2010,9:20 PM,Cod,4, £10.00 
03/06/2010,10:01 PM,Chips (large),2, £2.00 
03/06/2010,10:05 PM,Fanta,1, £0.65 
03/06/2010,10:07 PM,Chips (large),2, £2.00 
03/06/2010,10:09 PM,Cod,1, £2.50 
03/06/2010,10:33 PM,Cod,3, £7.50 
03/06/2010,10:49 PM,Plaice,3, £8.70 
03/06/2010,10:57 PM,Cod,3, £7.50 
03/06/2010,11:11 PM,Chips (large),1, £1.00 
03/06/2010,11:17 PM,Coke,2, £1.20 
03/06/2010,11:22 PM,Chips (small),2, £1.60 
04/06/2010,5:31 PM,Plaice,3, £8.70 
04/06/2010,5:32 PM,Sausage,1, £1.50 
04/06/2010,5:48 PM,Chips (large),4, £4.00 
04/06/2010,5:49 PM,Cod,2, £5.00 
04/06/2010,5:51 PM,Sausage,1, £1.50 
04/06/2010,5:52 PM,Haddock,3, £8.55 
04/06/2010,5:59 PM,Haddock,1, £2.85 
04/06/2010,6:00 PM,Haddock,1, £2.85 
04/06/2010,6:02 PM,Chips (small),4, £3.20 
04/06/2010,6:05 PM,Coke,2, £1.20 
04/06/2010,6:17 PM,Haddock,2, £5.70 
04/06/2010,6:38 PM,Cod,4, £10.00 
04/06/2010,6:40 PM,Sausage,4, £6.00 
04/06/2010,6:41 PM,Sausage,2, £3.00 
04/06/2010,6:52 PM,Plaice,4, £11.60 
04/06/2010,7:02 PM,Cod,4, £10.00 
04/06/2010,7:06 PM,Coke,2, £1.20 
04/06/2010,7:11 PM,Sausage,4, £6.00 
04/06/2010,7:27 PM,Chips (small),1, £0.80 
04/06/2010,7:46 PM,Plaice,1, £2.90 
04/06/2010,8:15 PM,Haddock,3, £8.55 
04/06/2010,8:16 PM,Sausage,2, £3.00 
04/06/2010,8:17 PM,Coke,2, £1.20 
04/06/2010,8:28 PM,Plaice,3, £8.70 
04/06/2010,8:29 PM,Sausage,2, £3.00 
04/06/2010,8:32 PM,Haddock,1, £2.85 
04/06/2010,8:38 PM,Coke,3, £1.80 
04/06/2010,8:45 PM,Chips (large),2, £2.00 
04/06/2010,9:25 PM,Haddock,4, £11.40 
04/06/2010,9:32 PM,Cod,4, £10.00 
04/06/2010,9:52 PM,Plaice,3, £8.70 
04/06/2010,9:58 PM,Plaice,2, £5.80 
04/06/2010,10:07 PM,Plaice,2, £5.80 
04/06/2010,10:14 PM,Chips (large),3, £3.00 
04/06/2010,10:19 PM,Plaice,4, £11.60 
04/06/2010,10:45 PM,Coke,3, £1.80 
04/06/2010,11:15 PM,Cod,4, £10.00 
04/06/2010,11:20 PM,Fanta,2, £1.30 
05/06/2010,5:40 PM,Chips (large),1, £1.00 
05/06/2010,5:41 PM,Cod,1, £2.50 
05/06/2010,5:56 PM,Haddock,1, £2.85 
05/06/2010,6:10 PM,Fanta,3, £1.95 
05/06/2010,6:14 PM,Plaice,3, £8.70 
05/06/2010,6:37 PM,Chips (large),2, £2.00 
05/06/2010,6:37 PM,Cod,3, £7.50 
05/06/2010,6:52 PM,Haddock,4, £11.40 
05/06/2010,7:07 PM,Sausage,4, £6.00 
05/06/2010,7:19 PM,Chips (large),1, £1.00 
05/06/2010,7:30 PM,Chips (large),3, £3.00 
05/06/2010,7:36 PM,Haddock,2, £5.70 
05/06/2010,7:50 PM,Coke,4, £2.40 
05/06/2010,7:56 PM,Fanta,1, £0.65 
05/06/2010,8:04 PM,Cod,3, £7.50 
05/06/2010,8:12 PM,Chips (large),3, £3.00 
05/06/2010,8:18 PM,Sausage,2, £3.00 
05/06/2010,8:19 PM,Fanta,3, £1.95 
05/06/2010,8:21 PM,Cod,4, £10.00 
05/06/2010,8:22 PM,Chips (small),2, £1.60 
05/06/2010,8:26 PM,Sausage,1, £1.50 
05/06/2010,8:35 PM,Chips (small),3, £2.40 
05/06/2010,8:40 PM,Plaice,2, £5.80 
05/06/2010,8:42 PM,Fanta,1, £0.65 
05/06/2010,8:42 PM,Chips (small),1, £0.80 
05/06/2010,8:58 PM,Haddock,4, £11.40 
05/06/2010,9:10 PM,Plaice,4, £11.60 
05/06/2010,9:30 PM,Cod,4, £10.00 
05/06/2010,9:37 PM,Coke,1, £0.60 
05/06/2010,9:41 PM,Fanta,1, £0.65 
05/06/2010,9:42 PM,Cod,2, £5.00 
05/06/2010,9:46 PM,Haddock,1, £2.85 
05/06/2010,9:48 PM,Chips (large),3, £3.00 
05/06/2010,9:50 PM,Sausage,3, £4.50 
05/06/2010,10:03 PM,Cod,3, £7.50 
05/06/2010,10:03 PM,Chips (small),1, £0.80 
05/06/2010,10:07 PM,Haddock,3, £8.55 
05/06/2010,10:18 PM,Cod,3, £7.50 
05/06/2010,10:22 PM,Coke,4, £2.40 
05/06/2010,10:25 PM,Cod,3, £7.50 
05/06/2010,10:28 PM,Chips (large),2, £2.00 
05/06/2010,10:31 PM,Cod,2, £5.00 
05/06/2010,10:36 PM,Cod,1, £2.50 
05/06/2010,10:43 PM,Cod,4, £10.00 
05/06/2010,10:51 PM,Plaice,4, £11.60 
05/06/2010,10:58 PM,Plaice,3, £8.70 
05/06/2010,11:00 PM,Cod,3, £7.50 
05/06/2010,11:13 PM,Chips (small),2, £1.60 
05/06/2010,11:25 PM,Haddock,1, £2.85 
05/06/2010,11:28 PM,Chips (small),1, £0.80 
06/06/2010,5:32 PM,Plaice,1, £2.90 
06/06/2010,5:33 PM,Coke,4, £2.40 
06/06/2010,6:24 PM,Chips (large),2, £2.00 
06/06/2010,6:38 PM,Sausage,3, £4.50 
06/06/2010,7:06 PM,Chips (large),3, £3.00 
06/06/2010,7:14 PM,Fanta,1, £0.65 
06/06/2010,7:36 PM,Coke,4, £2.40 
06/06/2010,7:40 PM,Chips (large),1, £1.00 
06/06/2010,7:47 PM,Plaice,4, £11.60 
06/06/2010,7:47 PM,Plaice,1, £2.90 
06/06/2010,7:58 PM,Coke,3, £1.80 
06/06/2010,7:59 PM,Cod,1, £2.50 
06/06/2010,8:01 PM,Fanta,1, £0.65 
06/06/2010,8:04 PM,Plaice,1, £2.90 
06/06/2010,8:06 PM,Chips (large),2, £2.00 
06/06/2010,8:07 PM,Haddock,4, £11.40 
06/06/2010,8:11 PM,Fanta,2, £1.30 
